Name,Year,Popularity,Name,Year,Popularity,diff
Jahmal,1980,3712,Jahmal,2009,6985,3273
Deana,1980,962,Deana,2009,4236,3274
Brigitte,1980,1994,Brigitte,2009,5275,3281
Maranda,1980,919,Maranda,2009,4204,3285
Gennaro,1980,4169,Gennaro,2009,7454,3285
Angelita,1980,1420,Angelita,2009,4708,3288
Suzanna,1980,1747,Suzanna,2009,5035,3288
Stephani,1980,2251,Stephani,2009,5544,3293
Imelda,1980,1628,Imelda,2009,4922,3294
Ariane,1980,2004,Ariane,2009,5299,3295
Sacha,1980,2299,Sacha,2009,5594,3295
Kawika,1980,2927,Kawika,2009,6222,3295
Janine,1980,778,Janine,2009,4074,3296
Jed,1980,1441,Jed,2009,4753,3312
Dawn,1980,137,Dawn,2009,3450,3313
Andria,1980,1023,Andria,2009,4343,3320
Kristy,1980,158,Kristy,2009,3482,3324
Salina,1980,1457,Salina,2009,4781,3324
Shani,1980,2045,Shani,2009,5376,3331
Wally,1980,5491,Wally,2009,8823,3332
Passion,1980,5126,Passion,2009,8459,3333
Lacee,1980,4182,Lacee,2009,7521,3339
Derik,1980,1511,Derik,2009,4855,3344
Elva,1980,2144,Elva,2009,5488,3344
Arnoldo,1980,2310,Arnoldo,2009,5658,3348
Mirna,1980,1809,Mirna,2009,5160,3351
Lorenza,1980,3227,Lorenza,2009,6580,3353
Minerva,1980,1912,Minerva,2009,5283,3371
Shakir,1980,5307,Shakir,2009,8682,3375
Forest,1980,2378,Forest,2009,5754,3376
Herbert,1980,716,Herbert,2009,4095,3379
Naftoli,1980,5291,Naftoli,2009,8674,3383
Kamuela,1980,4760,Kamuela,2009,8146,3386
Jenise,1980,2955,Jenise,2009,6344,3389
Sora,1980,4306,Sora,2009,7696,3390
Tomasz,1980,4777,Tomasz,2009,8168,3391
Juliann,1980,2519,Juliann,2009,5915,3396
Kiyana,1980,5038,Kiyana,2009,8436,3398
Hilary,1980,605,Hilary,2009,4004,3399
Mickey,1980,1311,Mickey,2009,4716,3405
Corrine,1980,1306,Corrine,2009,4712,3406
Freida,1980,4828,Freida,2009,8238,3410
Elton,1980,1698,Elton,2009,5109,3411
An,1980,3727,An,2009,7141,3414
Rebecka,1980,3490,Rebecka,2009,6906,3416
Calogero,1980,4865,Calogero,2009,8284,3419
Janiece,1980,4442,Janiece,2009,7867,3425
Lashawn,1980,1304,Lashawn,2009,4730,3426
Filiberto,1980,2621,Filiberto,2009,6048,3427
Raelene,1980,4257,Raelene,2009,7684,3427
Maida,1980,4007,Maida,2009,7435,3428
Amit,1980,1967,Amit,2009,5401,3434
Kacee,1980,5578,Kacee,2009,9020,3442
Loryn,1980,5610,Loryn,2009,9052,3442
Sabas,1980,5773,Sabas,2009,9221,3448
Kimberley,1980,720,Kimberley,2009,4172,3452
Lavell,1980,2992,Lavell,2009,6444,3452
Miriah,1980,5622,Miriah,2009,9076,3454
Deena,1980,1582,Deena,2009,5038,3456
Lucina,1980,4207,Lucina,2009,7663,3456
Chester,1980,988,Chester,2009,4446,3458
Elicia,1980,2071,Elicia,2009,5529,3458
Dedrick,1980,1657,Dedrick,2009,5123,3466
Wallace,1980,1190,Wallace,2009,4657,3467
Deandra,1980,2315,Deandra,2009,5789,3474
Jarod,1980,936,Jarod,2009,4419,3483
Sylvester,1980,1331,Sylvester,2009,4816,3485
Alesia,1980,3998,Alesia,2009,7490,3492
Collette,1980,3386,Collette,2009,6881,3495
Pascual,1980,3117,Pascual,2009,6615,3498
Vinh,1980,3565,Vinh,2009,7066,3501
Alika,1980,3789,Alika,2009,7291,3502
Pincus,1980,5299,Pincus,2009,8811,3512
Elisabet,1980,2803,Elisabet,2009,6318,3515
Anselmo,1980,2877,Anselmo,2009,6395,3518
Anh,1980,2416,Anh,2009,5936,3520
Dianne,1980,1660,Dianne,2009,5183,3523
Dontez,1980,5325,Dontez,2009,8849,3524
Dusty,1980,608,Dusty,2009,4133,3525
Nisha,1980,2639,Nisha,2009,6165,3526
Tri,1980,4223,Tri,2009,7752,3529
Jovon,1980,2498,Jovon,2009,6028,3530
Amie,1980,495,Amie,2009,4030,3535
Hanif,1980,5350,Hanif,2009,8886,3536
Antione,1980,1579,Antione,2009,5116,3537
Paulette,1980,1609,Paulette,2009,5146,3537
Gene,1980,823,Gene,2009,4368,3545
Cori,1980,1044,Cori,2009,4591,3547
China,1980,2899,China,2009,6446,3547
Margarito,1980,2507,Margarito,2009,6055,3548
Racheal,1980,1112,Racheal,2009,4661,3549
Reggie,1980,1250,Reggie,2009,4804,3554
Kerry,1980,374,Kerry,2009,3933,3559
Misty,1980,107,Misty,2009,3674,3567
Tal,1980,5249,Tal,2009,8821,3572
Sameera,1980,5168,Sameera,2009,8742,3574
Rodrick,1980,1247,Rodrick,2009,4822,3575
Eloisa,1980,2439,Eloisa,2009,6014,3575
Wendell,1980,1042,Wendell,2009,4623,3581
Corinna,1980,2039,Corinna,2009,5623,3584
Joycelyn,1980,2575,Joycelyn,2009,6159,3584
Denny,1980,1802,Denny,2009,5399,3597
Kanani,1980,4281,Kanani,2009,7879,3598
Kassie,1980,2589,Kassie,2009,6189,3600
Marianne,1980,883,Marianne,2009,4486,3603
Janis,1980,1753,Janis,2009,5359,3606
Cathy,1980,722,Cathy,2009,4333,3611
Kimberli,1980,2965,Kimberli,2009,6579,3614
Lizett,1980,3538,Lizett,2009,7162,3624
Murad,1980,5180,Murad,2009,8804,3624
Jennie,1980,535,Jennie,2009,4163,3628
Lanna,1980,5413,Lanna,2009,9043,3630
Loretta,1980,873,Loretta,2009,4507,3634
Feliciano,1980,2991,Feliciano,2009,6627,3636
Rochelle,1980,591,Rochelle,2009,4230,3639
Danyelle,1980,1740,Danyelle,2009,5382,3642
Ronell,1980,4421,Ronell,2009,8064,3643
Nicky,1980,2089,Nicky,2009,5733,3644
Kimberlee,1980,943,Kimberlee,2009,4594,3651
Florence,1980,1832,Florence,2009,5485,3653
Nam,1980,3405,Nam,2009,7058,3653
Renatta,1980,3872,Renatta,2009,7530,3658
Consuelo,1980,1473,Consuelo,2009,5150,3677
Bethanie,1980,2474,Bethanie,2009,6152,3678
Suzette,1980,1853,Suzette,2009,5535,3682
Rahman,1980,4375,Rahman,2009,8057,3682
Gildardo,1980,3241,Gildardo,2009,6924,3683
Suzy,1980,4012,Suzy,2009,7698,3686
Shelly,1980,353,Shelly,2009,4043,3690
Angelic,1980,2298,Angelic,2009,5997,3699
Nathon,1980,5507,Nathon,2009,9208,3701
Jarrod,1980,437,Jarrod,2009,4139,3702
Jamail,1980,5469,Jamail,2009,9177,3708
Tyjuan,1980,3587,Tyjuan,2009,7296,3709
Joesph,1980,1277,Joesph,2009,4988,3711
Terra,1980,686,Terra,2009,4398,3712
Dimitrios,1980,2560,Dimitrios,2009,6275,3715
Zarina,1980,4860,Zarina,2009,8575,3715
Anthoney,1980,3987,Anthoney,2009,7707,3720
Christie,1980,446,Christie,2009,4176,3730
Glenda,1980,1020,Glenda,2009,4757,3737
Dionna,1980,2327,Dionna,2009,6065,3738
Vasilios,1980,2939,Vasilios,2009,6678,3739
Tory,1980,1587,Tory,2009,5342,3755
Zoila,1980,3482,Zoila,2009,7237,3755
Jodi,1980,323,Jodi,2009,4088,3765
Pauline,1980,1135,Pauline,2009,4900,3765
Ara,1980,4045,Ara,2009,7812,3767
Aleen,1980,5524,Aleen,2009,9293,3769
Froilan,1980,4218,Froilan,2009,7999,3781
Zipporah,1980,4861,Zipporah,2009,8649,3788
Fransisco,1980,2426,Fransisco,2009,6220,3794
Cristel,1980,5553,Cristel,2009,9349,3796
Tavon,1980,2258,Tavon,2009,6057,3799
Teddy,1980,1183,Teddy,2009,4984,3801
Sulema,1980,3110,Sulema,2009,6914,3804
Carnell,1980,5346,Carnell,2009,9155,3809
Nicola,1980,2018,Nicola,2009,5834,3816
Keyona,1980,5213,Keyona,2009,9030,3817
Bertha,1980,1333,Bertha,2009,5152,3819
Joleen,1980,1652,Joleen,2009,5476,3824
Ruthann,1980,4915,Ruthann,2009,8740,3825
Jaye,1980,5574,Jaye,2009,9402,3828
Cortney,1980,728,Cortney,2009,4558,3830
Lissette,1980,1443,Lissette,2009,5273,3830
Marla,1980,874,Marla,2009,4707,3833
Meaghan,1980,987,Meaghan,2009,4829,3842
Kimi,1980,5590,Kimi,2009,9432,3842
Grisel,1980,3793,Grisel,2009,7636,3843
Kandice,1980,1320,Kandice,2009,5167,3847
Baldomero,1980,3693,Baldomero,2009,7540,3847
Debra,1980,339,Debra,2009,4188,3849
Nyree,1980,5232,Nyree,2009,9086,3854
Anwar,1980,2618,Anwar,2009,6482,3864
Tavares,1980,1566,Tavares,2009,5431,3865
Michela,1980,4388,Michela,2009,8255,3867
Amada,1980,3932,Amada,2009,7803,3871
Thy,1980,5676,Thy,2009,9547,3871
Jenni,1980,1668,Jenni,2009,5540,3872
Vincente,1980,3407,Vincente,2009,7280,3873
Suzie,1980,5665,Suzie,2009,9538,3873
Alvino,1980,5694,Alvino,2009,9573,3879
Jeremie,1980,1341,Jeremie,2009,5232,3891
Monty,1980,2165,Monty,2009,6056,3891
Faviola,1980,2263,Faviola,2009,6156,3893
Vannessa,1980,2968,Vannessa,2009,6861,3893
Wilbert,1980,1419,Wilbert,2009,5320,3901
Cleveland,1980,1597,Cleveland,2009,5500,3903
Saleem,1980,2198,Saleem,2009,6101,3903
Denae,1980,3722,Denae,2009,7626,3904
Jawan,1980,4290,Jawan,2009,8194,3904
Lynda,1980,1031,Lynda,2009,4942,3911
Kenrick,1980,4882,Kenrick,2009,8794,3912
Kwabena,1980,4883,Kwabena,2009,8795,3912
Bernie,1980,4050,Bernie,2009,7976,3926
Claude,1980,1152,Claude,2009,5080,3928
Jelissa,1980,4159,Jelissa,2009,8087,3928
Sunshine,1980,1241,Sunshine,2009,5179,3938
Therese,1980,1590,Therese,2009,5531,3941
Esequiel,1980,2653,Esequiel,2009,6598,3945
Frantz,1980,3821,Frantz,2009,7766,3945
Karin,1980,1005,Karin,2009,4952,3947
Shamel,1980,2851,Shamel,2009,6798,3947
Robbie,1980,876,Robbie,2009,4828,3952
Ronnell,1980,3525,Ronnell,2009,7477,3952
Silvano,1980,4573,Silvano,2009,8527,3954
Racquel,1980,1857,Racquel,2009,5816,3959
Zahava,1980,4310,Zahava,2009,8273,3963
Chanell,1980,2672,Chanell,2009,6637,3965
Blas,1980,3412,Blas,2009,7378,3966
Demetria,1980,1115,Demetria,2009,5082,3967
Cathryn,1980,1822,Cathryn,2009,5790,3968
Clint,1980,394,Clint,2009,4363,3969
Juvenal,1980,3761,Juvenal,2009,7733,3972
Zakee,1980,4376,Zakee,2009,8360,3984
Keoki,1980,3790,Keoki,2009,7780,3990
Rahmel,1980,4315,Rahmel,2009,8306,3991
Marysol,1980,3218,Marysol,2009,7218,4000
Lanae,1980,4244,Lanae,2009,8248,4004
Amador,1980,2615,Amador,2009,6620,4005
Torie,1980,5097,Torie,2009,9107,4010
Marcia,1980,753,Marcia,2009,4777,4024
Kandace,1980,1805,Kandace,2009,5831,4026
Eladio,1980,3513,Eladio,2009,7548,4035
Sherry,1980,366,Sherry,2009,4403,4037
Shantel,1980,1322,Shantel,2009,5366,4044
Rasheem,1980,2675,Rasheem,2009,6725,4050
Deric,1980,1986,Deric,2009,6040,4054
Toddrick,1980,4475,Toddrick,2009,8530,4055
Bao,1980,5537,Bao,2009,9594,4057
Kahealani,1980,4071,Kahealani,2009,8140,4069
Ilona,1980,5202,Ilona,2009,9272,4070
Chanie,1980,4155,Chanie,2009,8231,4076
Kelli,1980,243,Kelli,2009,4320,4077
Suzana,1980,3865,Suzana,2009,7946,4081
Karena,1980,2771,Karena,2009,6853,4082
Rueben,1980,2876,Rueben,2009,6958,4082
Rosita,1980,2248,Rosita,2009,6331,4083
Bridgett,1980,1003,Bridgett,2009,5095,4092
Willis,1980,1237,Willis,2009,5331,4094
Jill,1980,136,Jill,2009,4238,4102
Renato,1980,3025,Renato,2009,7129,4104
Rosio,1980,1842,Rosio,2009,5947,4105
Melonie,1980,1831,Melonie,2009,5944,4113
Merle,1980,3358,Merle,2009,7476,4118
Clarice,1980,2449,Clarice,2009,6569,4120
Che,1980,3120,Che,2009,7245,4125
Lynn,1980,441,Lynn,2009,4568,4127
Kirby,1980,2330,Kirby,2009,6459,4129
Zena,1980,2785,Zena,2009,6919,4134
Anand,1980,2794,Anand,2009,6930,4136
Athina,1980,5188,Athina,2009,9326,4138
Sarita,1980,1813,Sarita,2009,5958,4145
Rheagan,1980,4945,Rheagan,2009,9092,4147
Niki,1980,1406,Niki,2009,5554,4148
Marilu,1980,3016,Marilu,2009,7165,4149
Claribel,1980,3680,Claribel,2009,7834,4154
Siobhan,1980,1154,Siobhan,2009,5309,4155
Raudel,1980,3406,Raudel,2009,7567,4161
Jody,1980,362,Jody,2009,4529,4167
Nidia,1980,2134,Nidia,2009,6302,4168
Ena,1980,5197,Ena,2009,9368,4171
Cesilia,1980,3654,Cesilia,2009,7831,4177
Keisha,1980,529,Keisha,2009,4713,4184
Vita,1980,3508,Vita,2009,7701,4193
Lindy,1980,1165,Lindy,2009,5363,4198
Bernardino,1980,3511,Bernardino,2009,7711,4200
Julieanne,1980,3675,Julieanne,2009,7875,4200
Sheena,1980,1635,Sheena,2009,5836,4201
Gustav,1980,5733,Gustav,2009,9945,4212
Jacquelynn,1980,4200,Jacquelynn,2009,8415,4215
Zachry,1980,5020,Zachry,2009,9240,4220
Maisha,1980,2856,Maisha,2009,7080,4224
Danisha,1980,5556,Danisha,2009,9780,4224
Edwardo,1980,1611,Edwardo,2009,5838,4227
Takiya,1980,4398,Takiya,2009,8625,4227
Maureen,1980,533,Maureen,2009,4780,4247
Ramone,1980,4096,Ramone,2009,8343,4247
Sebastiano,1980,4062,Sebastiano,2009,8311,4249
Aquil,1980,4105,Aquil,2009,8355,4250
Jaimie,1980,1269,Jaimie,2009,5524,4255
Bob,1980,2239,Bob,2009,6499,4260
Verna,1980,4094,Verna,2009,8354,4260
Goldie,1980,2518,Goldie,2009,6785,4267
Rondell,1980,3907,Rondell,2009,8176,4269
Johnna,1980,1643,Johnna,2009,5914,4271
Paulino,1980,3777,Paulino,2009,8054,4277
Ted,1980,934,Ted,2009,5218,4284
Gil,1980,2312,Gil,2009,6601,4289
Starla,1980,1228,Starla,2009,5519,4291
Weldon,1980,3092,Weldon,2009,7397,4305
Portia,1980,1701,Portia,2009,6011,4310
Merissa,1980,4519,Merissa,2009,8837,4318
Francine,1980,1379,Francine,2009,5698,4319
Suzanne,1980,270,Suzanne,2009,4596,4326
Millicent,1980,3585,Millicent,2009,7912,4327
Matt,1980,1245,Matt,2009,5578,4333
Rosetta,1980,2405,Rosetta,2009,6739,4334
Kendric,1980,3053,Kendric,2009,7388,4335
Amando,1980,4139,Amando,2009,8477,4338
Huy,1980,2786,Huy,2009,7125,4339
Lenora,1980,2123,Lenora,2009,6486,4363
Rasheen,1980,2435,Rasheen,2009,6803,4368
Greg,1980,727,Greg,2009,5100,4373
Antjuan,1980,4770,Antjuan,2009,9144,4374
Roberta,1980,816,Roberta,2009,5198,4382
Kelby,1980,4130,Kelby,2009,8512,4382
Alphonso,1980,1850,Alphonso,2009,6236,4386
Sunnie,1980,3555,Sunnie,2009,7945,4390
Alfonzo,1980,2527,Alfonzo,2009,6920,4393
Torrance,1980,2245,Torrance,2009,6655,4410
Brigette,1980,1899,Brigette,2009,6316,4417
Nereyda,1980,3501,Nereyda,2009,7920,4419
Garett,1980,2240,Garett,2009,6666,4426
Medina,1980,4302,Medina,2009,8730,4428
Meranda,1980,2931,Meranda,2009,7369,4438
Cipriano,1980,4046,Cipriano,2009,8484,4438
Becky,1980,484,Becky,2009,4925,4441
Nerissa,1980,3236,Nerissa,2009,7681,4445
Dena,1980,754,Dena,2009,5204,4450
Christal,1980,1085,Christal,2009,5537,4452
Ernie,1980,1766,Ernie,2009,6219,4453
Stoney,1980,2942,Stoney,2009,7396,4454
Vilma,1980,3498,Vilma,2009,7954,4456
Alim,1980,4805,Alim,2009,9268,4463
Kevan,1980,3568,Kevan,2009,8032,4464
Maximino,1980,3581,Maximino,2009,8045,4464
Doreen,1980,1689,Doreen,2009,6154,4465
Sylvan,1980,4432,Sylvan,2009,8899,4467
Randell,1980,1907,Randell,2009,6376,4469
Deserae,1980,4495,Deserae,2009,8975,4480
Thelma,1980,1722,Thelma,2009,6206,4484
Karisa,1980,2718,Karisa,2009,7208,4490
Justen,1980,2116,Justen,2009,6608,4492
Benji,1980,5100,Benji,2009,9596,4496
Raylon,1980,5482,Raylon,2009,9985,4503
Tarek,1980,3570,Tarek,2009,8076,4506
Virgil,1980,1352,Virgil,2009,5859,4507
Eduard,1980,4270,Eduard,2009,8779,4509
Panagiotis,1980,2938,Panagiotis,2009,7465,4527
Hubert,1980,1544,Hubert,2009,6072,4528
Kandy,1980,2676,Kandy,2009,7207,4531
Marty,1980,1066,Marty,2009,5601,4535
Domenica,1980,2228,Domenica,2009,6783,4555
Lindsy,1980,3107,Lindsy,2009,7662,4555
Earnest,1980,1134,Earnest,2009,5691,4557
Stewart,1980,1199,Stewart,2009,5774,4575
Malika,1980,1979,Malika,2009,6554,4575
Tremayne,1980,2101,Tremayne,2009,6677,4576
Celena,1980,2565,Celena,2009,7145,4580
Alecia,1980,1038,Alecia,2009,5625,4587
Danah,1980,4763,Danah,2009,9351,4588
Hosea,1980,5060,Hosea,2009,9648,4588
Germain,1980,3413,Germain,2009,8002,4589
Joella,1980,4125,Joella,2009,8718,4593
Jeanne,1980,895,Jeanne,2009,5493,4598
Glory,1980,3794,Glory,2009,8403,4609
Renae,1980,1059,Renae,2009,5678,4619
Keya,1980,3259,Keya,2009,7884,4625
Sammie,1980,2032,Sammie,2009,6658,4626
Brodrick,1980,2733,Brodrick,2009,7379,4646
Maryanne,1980,2566,Maryanne,2009,7217,4651
Denice,1980,2489,Denice,2009,7147,4658
Shanel,1980,2779,Shanel,2009,7441,4662
Sommer,1980,1130,Sommer,2009,5793,4663
Angelle,1980,2384,Angelle,2009,7070,4686
Nadiyah,1980,3890,Nadiyah,2009,8586,4696
Jim,1980,1070,Jim,2009,5770,4700
Jeannette,1980,812,Jeannette,2009,5518,4706
Amparo,1980,3100,Amparo,2009,7807,4707
Keri,1980,496,Keri,2009,5205,4709
Mariann,1980,3739,Mariann,2009,8448,4709
Ai,1980,4579,Ai,2009,9288,4709
Marcelina,1980,2954,Marcelina,2009,7667,4713
Moana,1980,4759,Moana,2009,9480,4721
Kwame,1980,2846,Kwame,2009,7582,4736
Omero,1980,4471,Omero,2009,9212,4741
Dino,1980,2179,Dino,2009,6922,4743
Daryn,1980,4868,Daryn,2009,9613,4745
Sabino,1980,4978,Sabino,2009,9726,4748
Crista,1980,2066,Crista,2009,6815,4749
Wayland,1980,4477,Wayland,2009,9236,4759
Caren,1980,2423,Caren,2009,7191,4768
Torrey,1980,1859,Torrey,2009,6632,4773
Judd,1980,2061,Judd,2009,6841,4780
Andree,1980,4360,Andree,2009,9142,4782
Mayela,1980,3667,Mayela,2009,8451,4784
Tommie,1980,1268,Tommie,2009,6064,4796
Shilo,1980,2893,Shilo,2009,7693,4800
Laurie,1980,377,Laurie,2009,5197,4820
Randolph,1980,1036,Randolph,2009,5858,4822
Mimi,1980,2344,Mimi,2009,7167,4823
Bill,1980,1201,Bill,2009,6026,4825
Nickole,1980,2399,Nickole,2009,7225,4826
Lanita,1980,3341,Lanita,2009,8169,4828
Minna,1980,4650,Minna,2009,9479,4829
Davy,1980,4786,Davy,2009,9615,4829
Amiee,1980,2766,Amiee,2009,7598,4832
Torrence,1980,3287,Torrence,2009,8119,4832
Kareema,1980,3887,Kareema,2009,8720,4833
Cathleen,1980,1477,Cathleen,2009,6317,4840
Trina,1980,684,Trina,2009,5532,4848
Fidencio,1980,2699,Fidencio,2009,7550,4851
Buddy,1980,1733,Buddy,2009,6594,4861
Rustin,1980,2706,Rustin,2009,7568,4862
Antonino,1980,3902,Antonino,2009,8764,4862
Alesha,1980,1222,Alesha,2009,6095,4873
Taisha,1980,1760,Taisha,2009,6642,4882
Chantel,1980,1084,Chantel,2009,5968,4884
Kim,1980,646,Kim,2009,5542,4896
Antwane,1980,4919,Antwane,2009,9818,4899
Najah,1980,3344,Najah,2009,8260,4916
Jameel,1980,1864,Jameel,2009,6802,4938
Silvio,1980,4896,Silvio,2009,9838,4942
Shawna,1980,355,Shawna,2009,5308,4953
Roosevelt,1980,1274,Roosevelt,2009,6249,4975
Eriberto,1980,2723,Eriberto,2009,7718,4995
Jerald,1980,1403,Jerald,2009,6399,4996
Khalif,1980,3892,Khalif,2009,8889,4997
Bjorn,1980,2407,Bjorn,2009,7414,5007
Minnie,1980,2644,Minnie,2009,7672,5028
Sunni,1980,3438,Sunni,2009,8469,5031
Sherman,1980,1053,Sherman,2009,6085,5032
Dolores,1980,1114,Dolores,2009,6153,5039
Stacie,1980,435,Stacie,2009,5481,5046
Rosalba,1980,1799,Rosalba,2009,6856,5057
Shana,1980,512,Shana,2009,5570,5058
Delvon,1980,4554,Delvon,2009,9616,5062
Brieanna,1980,3315,Brieanna,2009,8385,5070
Errol,1980,1849,Errol,2009,6941,5092
Kathrine,1980,1460,Kathrine,2009,6553,5093
Cherry,1980,2050,Cherry,2009,7146,5096
Jeanine,1980,1040,Jeanine,2009,6138,5098
Alix,1980,4815,Alix,2009,9913,5098
Agatha,1980,4812,Agatha,2009,9911,5099
Kelley,1980,440,Kelley,2009,5549,5109
Jenice,1980,4298,Jenice,2009,9408,5110
Bennie,1980,1319,Bennie,2009,6435,5116
Carmelita,1980,2485,Carmelita,2009,7620,5135
Raymon,1980,2923,Raymon,2009,8058,5135
Robby,1980,1256,Robby,2009,6392,5136
Ciro,1980,4464,Ciro,2009,9604,5140
Kristi,1980,239,Kristi,2009,5383,5144
Leander,1980,3652,Leander,2009,8797,5145
Rheanna,1980,4659,Rheanna,2009,9809,5150
Neisha,1980,4653,Neisha,2009,9805,5152
Billie,1980,547,Billie,2009,5700,5153
Delfino,1980,2820,Delfino,2009,7987,5167
Bobbi,1980,649,Bobbi,2009,5826,5177
Carlene,1980,2631,Carlene,2009,7828,5197
Deandrea,1980,3165,Deandrea,2009,8364,5199
Cristy,1980,1136,Cristy,2009,6339,5203
Philippe,1980,3090,Philippe,2009,8305,5215
Marilynn,1980,4250,Marilynn,2009,9466,5216
Olaf,1980,4733,Olaf,2009,9950,5217
Dannie,1980,3626,Dannie,2009,8847,5221
Lisset,1980,3219,Lisset,2009,8443,5224
Kimberlie,1980,4204,Kimberlie,2009,9431,5227
Gaetano,1980,3057,Gaetano,2009,8293,5236
Jahaira,1980,3172,Jahaira,2009,8416,5244
Arron,1980,1507,Arron,2009,6755,5248
Kirstin,1980,1634,Kirstin,2009,6890,5256
Estrellita,1980,3730,Estrellita,2009,8987,5257
Nichelle,1980,1812,Nichelle,2009,7083,5271
Sharif,1980,2075,Sharif,2009,7347,5272
Edmundo,1980,2274,Edmundo,2009,7547,5273
Jaimee,1980,1876,Jaimee,2009,7153,5277
Nicol,1980,4211,Nicol,2009,9493,5282
Carlota,1980,4493,Carlota,2009,9778,5285
Shon,1980,3205,Shon,2009,8524,5319
Codi,1980,3644,Codi,2009,8967,5323
Jasen,1980,1616,Jasen,2009,6944,5328
Lanette,1980,2542,Lanette,2009,7887,5345
Jacinto,1980,3157,Jacinto,2009,8503,5346
Jarred,1980,1032,Jarred,2009,6389,5357
Porfirio,1980,2695,Porfirio,2009,8056,5361
Leigh,1980,429,Leigh,2009,5797,5368
Wilbur,1980,2381,Wilbur,2009,7754,5373
Jeron,1980,3807,Jeron,2009,9184,5377
Irwin,1980,4272,Irwin,2009,9650,5378
Jenae,1980,3325,Jenae,2009,8717,5392
Chadwick,1980,862,Chadwick,2009,6270,5408
Laquan,1980,3441,Laquan,2009,8852,5411
Cheryl,1980,236,Cheryl,2009,5677,5441
Kayce,1980,3561,Kayce,2009,9024,5463
Tamera,1980,1518,Tamera,2009,6982,5464
Larisa,1980,2966,Larisa,2009,8440,5474
Erich,1980,1150,Erich,2009,6626,5476
Tracey,1980,398,Tracey,2009,5876,5478
Kristie,1980,458,Kristie,2009,5943,5485
Rashon,1980,3173,Rashon,2009,8680,5507
Kristyn,1980,1329,Kristyn,2009,6838,5509
Chantelle,1980,1676,Chantelle,2009,7192,5516
Eugenia,1980,1486,Eugenia,2009,7023,5537
Markeith,1980,3651,Markeith,2009,9204,5553
Lemuel,1980,2658,Lemuel,2009,8222,5564
Karyn,1980,1159,Karyn,2009,6728,5569
Florentino,1980,2914,Florentino,2009,8491,5577
Lynnette,1980,1585,Lynnette,2009,7163,5578
Marylou,1980,3488,Marylou,2009,9069,5581
Kristoffer,1980,1677,Kristoffer,2009,7266,5589
Tyrice,1980,4359,Tyrice,2009,9955,5596
Nereida,1980,2321,Nereida,2009,7919,5598
Gricelda,1980,2247,Gricelda,2009,7856,5609
Darrel,1980,1373,Darrel,2009,6986,5613
Tenaya,1980,3930,Tenaya,2009,9544,5614
Christin,1980,774,Christin,2009,6406,5632
Odell,1980,4058,Odell,2009,9706,5648
Rickie,1980,1622,Rickie,2009,7276,5654
Lolita,1980,2233,Lolita,2009,7895,5662
Janett,1980,3318,Janett,2009,9006,5688
Darron,1980,2476,Darron,2009,8165,5689
Bradford,1980,673,Bradford,2009,6365,5692
Chasidy,1980,3268,Chasidy,2009,8963,5695
Amity,1980,3231,Amity,2009,8933,5702
Ramel,1980,2596,Ramel,2009,8308,5712
Teah,1980,3829,Teah,2009,9543,5714
Trish,1980,2223,Trish,2009,7950,5727
Charisse,1980,1867,Charisse,2009,7621,5754
Justo,1980,3422,Justo,2009,9190,5768
Helene,1980,2457,Helene,2009,8242,5785
Twyla,1980,3297,Twyla,2009,9110,5813
Charlton,1980,3081,Charlton,2009,8907,5826
Bobbie,1980,503,Bobbie,2009,6338,5835
Kacy,1980,1654,Kacy,2009,7514,5860
Alphonse,1980,3266,Alphonse,2009,9139,5873
Ursula,1980,1569,Ursula,2009,7445,5876
Jodie,1980,671,Jodie,2009,6549,5878
Delmar,1980,4082,Delmar,2009,9965,5883
Christen,1980,810,Christen,2009,6696,5886
Rahim,1980,2922,Rahim,2009,8813,5891
Gerry,1980,2597,Gerry,2009,8496,5899
Kristel,1980,2188,Kristel,2009,8091,5903
Zakiya,1980,2716,Zakiya,2009,8626,5910
Rae,1980,1771,Rae,2009,7683,5912
Ethel,1980,2323,Ethel,2009,8236,5913
Kedrick,1980,2592,Kedrick,2009,8511,5919
Socorro,1980,2014,Socorro,2009,7942,5928
Antwain,1980,2168,Antwain,2009,8102,5934
Garrick,1980,2537,Garrick,2009,8494,5957
Mitzi,1980,1929,Mitzi,2009,7915,5986
Rosanna,1980,1354,Rosanna,2009,7344,5990
Reza,1980,3704,Reza,2009,9716,6012
Kenisha,1980,1739,Kenisha,2009,7760,6021
Sanchez,1980,3856,Sanchez,2009,9885,6029
Jerrod,1980,954,Jerrod,2009,6992,6038
Greggory,1980,2453,Greggory,2009,8498,6045
Eboni,1980,1308,Eboni,2009,7357,6049
Reinaldo,1980,2063,Reinaldo,2009,8118,6055
Debbie,1980,787,Debbie,2009,6845,6058
Ed,1980,3764,Ed,2009,9823,6059
Demetra,1980,2175,Demetra,2009,8235,6060
Hermelinda,1980,3324,Hermelinda,2009,9385,6061
Marcy,1980,833,Marcy,2009,6897,6064
Geraldo,1980,2429,Geraldo,2009,8495,6066
Sarabeth,1980,2809,Sarabeth,2009,8913,6104
Enrico,1980,3523,Enrico,2009,9631,6108
Edgard,1980,3694,Edgard,2009,9824,6130
Terri,1980,464,Terri,2009,6643,6179
Rashid,1980,2661,Rashid,2009,8854,6193
Chrystal,1980,648,Chrystal,2009,6844,6196
